"province_state","country_region","lat","lon","date1","value1","serial_id"
"","Vietnam",16,108,2020-01-23,0,479
"","Zambia",-15.4167,28.2833,2020-01-23,0,480
"","Zimbabwe",-20,30,2020-01-23,0,481
"","West Bank and Gaza",31.9522,35.2332,2020-01-23,0,482
"","Laos",19.85627,102.495496,2020-01-23,0,483
"","Kosovo",42.602636,20.902977,2020-01-23,0,484
"","Burma",21.9162,95.956,2020-01-23,0,485
"Anguilla","United Kingdom",18.2206,-63.0686,2020-01-23,0,486
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-01-23,0,487
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-01-23,0,488
"","MS Zaandam",0,0,2020-01-23,0,489
"","Botswana",-22.3285,24.6849,2020-01-23,0,490
"","Burundi",-3.3731,29.9189,2020-01-23,0,491
"","Sierra Leone",8.460555,-11.779889,2020-01-23,0,492
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-01-23,0,493
"","Malawi",-13.254308,34.301525,2020-01-23,0,494
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-01-23,0,495
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-01-23,0,496
"","South Sudan",6.877,31.307,2020-01-23,0,497
"","Western Sahara",24.2155,-12.8858,2020-01-23,0,498
"","Sao Tome and Principe",0.18636,6.613081,2020-01-23,0,499
"","Yemen",15.552727,48.516388,2020-01-23,0,500
"","Afghanistan",33,65,2020-01-24,0,501
"","Albania",41.1533,20.1683,2020-01-24,0,502
"","Algeria",28.0339,1.6596,2020-01-24,0,503
"","Andorra",42.5063,1.5218,2020-01-24,0,504
"","Angola",-11.2027,17.8739,2020-01-24,0,505
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-24,0,506
"","Argentina",-38.4161,-63.6167,2020-01-24,0,507
"","Armenia",40.0691,45.0382,2020-01-24,0,508
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-24,0,509
"New South Wales","Australia",-33.8688,151.2093,2020-01-24,0,510
"Northern Territory","Australia",-12.4634,130.8456,2020-01-24,0,511
"Queensland","Australia",-28.0167,153.4,2020-01-24,0,512
"South Australia","Australia",-34.9285,138.6007,2020-01-24,0,513
"Tasmania","Australia",-41.4545,145.9707,2020-01-24,0,514
"Victoria","Australia",-37.8136,144.9631,2020-01-24,0,515
"Western Australia","Australia",-31.9505,115.8605,2020-01-24,0,516
"","Austria",47.5162,14.5501,2020-01-24,0,517
"","Azerbaijan",40.1431,47.5769,2020-01-24,0,518
"","Bahamas",25.0343,-77.3963,2020-01-24,0,519
"","Bahrain",26.0275,50.55,2020-01-24,0,520
"","Bangladesh",23.685,90.3563,2020-01-24,0,521
"","Barbados",13.1939,-59.5432,2020-01-24,0,522
"","Belarus",53.7098,27.9534,2020-01-24,0,523
"","Belgium",50.8333,4,2020-01-24,0,524
"","Belize",13.1939,-59.5432,2020-01-24,0,525
"","Benin",9.3077,2.3158,2020-01-24,0,526
"","Bhutan",27.5142,90.4336,2020-01-24,0,527
"","Bolivia",-16.2902,-63.5887,2020-01-24,0,528
"","Bosnia and Herzegovina",43.9159,17.6791,2020-01-24,0,529
"","Brazil",-14.235,-51.9253,2020-01-24,0,530
"","Brunei",4.5353,114.7277,2020-01-24,0,531
"","Bulgaria",42.7339,25.4858,2020-01-24,0,532
"","Burkina Faso",12.2383,-1.5616,2020-01-24,0,533
"","Cabo Verde",16.5388,-23.0418,2020-01-24,0,534
"","Cambodia",11.55,104.9167,2020-01-24,0,535
"","Cameroon",3.848,11.5021,2020-01-24,0,536
"","Canada",56.1304,-106.3468,2020-01-24,0,537
"","Central African Republic",6.6111,20.9394,2020-01-24,0,538
"","Chad",15.4542,18.7322,2020-01-24,0,539
"","Chile",-35.6751,-71.543,2020-01-24,0,540
"Anhui","China",31.8257,117.2264,2020-01-24,0,541
"Beijing","China",40.1824,116.4142,2020-01-24,1,542
"Chongqing","China",30.0572,107.874,2020-01-24,0,543
"Fujian","China",26.0789,117.9874,2020-01-24,0,544
"Gansu","China",37.8099,101.0583,2020-01-24,0,545
"Guangdong","China",23.3417,113.4244,2020-01-24,2,546
"Guangxi","China",23.8298,108.7881,2020-01-24,0,547
"Guizhou","China",26.8154,106.8748,2020-01-24,0,548
"Hainan","China",19.1959,109.7453,2020-01-24,0,549
"Hebei","China",39.549,116.1306,2020-01-24,0,550
"Heilongjiang","China",47.862,127.7615,2020-01-24,0,551
"Henan","China",33.882,113.614,2020-01-24,0,552
"Hong Kong","China",22.3,114.2,2020-01-24,0,553
"Hubei","China",30.9756,112.2707,2020-01-24,31,554
"Hunan","China",27.6104,111.7088,2020-01-24,0,555
"Inner Mongolia","China",44.0935,113.9448,2020-01-24,0,556
"Jiangsu","China",32.9711,119.455,2020-01-24,0,557
"Jiangxi","China",27.614,115.7221,2020-01-24,0,558
"Jilin","China",43.6661,126.1923,2020-01-24,0,559
"Liaoning","China",41.2956,122.6085,2020-01-24,0,560
"Macau","China",22.1667,113.55,2020-01-24,0,561
"Ningxia","China",37.2692,106.1655,2020-01-24,0,562
"Qinghai","China",35.7452,95.9956,2020-01-24,0,563
"Shaanxi","China",35.1917,108.8701,2020-01-24,0,564
"Shandong","China",36.3427,118.1498,2020-01-24,0,565
"Shanghai","China",31.202,121.4491,2020-01-24,1,566
"Shanxi","China",37.5777,112.2922,2020-01-24,0,567
"Sichuan","China",30.6171,102.7103,2020-01-24,0,568
"Tianjin","China",39.3054,117.323,2020-01-24,0,569
"Tibet","China",31.6927,88.0924,2020-01-24,0,570
"Xinjiang","China",41.1129,85.2401,2020-01-24,0,571
"Yunnan","China",24.974,101.487,2020-01-24,0,572
"Zhejiang","China",29.1832,120.0934,2020-01-24,1,573
"","Colombia",4.5709,-74.2973,2020-01-24,0,574
"","Congo (Brazzaville)",-4.0383,21.7587,2020-01-24,0,575
"","Congo (Kinshasa)",-4.0383,21.7587,2020-01-24,0,576
"","Costa Rica",9.7489,-83.7534,2020-01-24,0,577
"","Cote d'Ivoire",7.54,-5.5471,2020-01-24,0,578
"","Croatia",45.1,15.2,2020-01-24,0,579
"","Diamond Princess",0,0,2020-01-24,0,580
"","Cuba",22,-80,2020-01-24,0,581
"","Cyprus",35.1264,33.4299,2020-01-24,0,582
"","Czechia",49.8175,15.473,2020-01-24,0,583
"Faroe Islands","Denmark",61.8926,-6.9118,2020-01-24,0,584
"Greenland","Denmark",71.7069,-42.6043,2020-01-24,0,585
"","Denmark",56.2639,9.5018,2020-01-24,0,586
"","Djibouti",11.8251,42.5903,2020-01-24,0,587
"","Dominica",15.415,-61.371,2020-01-24,0,588
"","Dominican Republic",18.7357,-70.1627,2020-01-24,0,589
"","Ecuador",-1.8312,-78.1834,2020-01-24,0,590
"","Egypt",26,30,2020-01-24,0,591
"","El Salvador",13.7942,-88.8965,2020-01-24,0,592
"","Equatorial Guinea",1.5,10,2020-01-24,0,593
"","Eritrea",15.1794,39.7823,2020-01-24,0,594
"","Estonia",58.5953,25.0136,2020-01-24,0,595
"","Eswatini",-26.5225,31.4659,2020-01-24,0,596
"","Ethiopia",9.145,40.4897,2020-01-24,0,597
"","Fiji",-17.7134,178.065,2020-01-24,0,598
"","Finland",64,26,2020-01-24,0,599
"French Guiana","France",3.9339,-53.1258,2020-01-24,0,600
"French Polynesia","France",-17.6797,149.4068,2020-01-24,0,601
"Guadeloupe","France",16.25,-61.5833,2020-01-24,0,602
"Martinique","France",14.6415,-61.0242,2020-01-24,0,603
"Mayotte","France",-12.8275,45.1662,2020-01-24,0,604
"New Caledonia","France",-20.9043,165.618,2020-01-24,0,605
"Reunion","France",-21.1351,55.2471,2020-01-24,0,606
"Saint Barthelemy","France",17.9,-62.8333,2020-01-24,0,607
"St Martin","France",18.0708,-63.0501,2020-01-24,0,608
"","France",46.2276,2.2137,2020-01-24,0,609
"","Gabon",-0.8037,11.6094,2020-01-24,0,610
"","Gambia",13.4432,-15.3101,2020-01-24,0,611
"","Georgia",42.3154,43.3569,2020-01-24,0,612
"","Germany",51,9,2020-01-24,0,613
"","Ghana",7.9465,-1.0232,2020-01-24,0,614
"","Grenada",12.1165,-61.679,2020-01-24,0,615
"","Greece",39.0742,21.8243,2020-01-24,0,616
"","Guatemala",15.7835,-90.2308,2020-01-24,0,617
"","Guinea",9.9456,-9.6966,2020-01-24,0,618
"","Guinea-Bissau",11.8037,-15.1804,2020-01-24,0,619
"","Guyana",5,-58.75,2020-01-24,0,620
"","Haiti",18.9712,-72.2852,2020-01-24,0,621
"","Holy See",41.9029,12.4534,2020-01-24,0,622
"","Honduras",15.2,-86.2419,2020-01-24,0,623
"","Hungary",47.1625,19.5033,2020-01-24,0,624
"","Iceland",64.9631,-19.0208,2020-01-24,0,625
"","India",21,78,2020-01-24,0,626
"","Indonesia",-0.7893,113.9213,2020-01-24,0,627
"","Iran",32,53,2020-01-24,0,628
"","Iraq",33,44,2020-01-24,0,629
"","Ireland",53.1424,-7.6921,2020-01-24,0,630
"","Israel",31,35,2020-01-24,0,631
"","Italy",43,12,2020-01-24,0,632
"","Jamaica",18.1096,-77.2975,2020-01-24,0,633
"","Japan",36,138,2020-01-24,0,634
"","Jordan",31.24,36.51,2020-01-24,0,635
"","Kazakhstan",48.0196,66.9237,2020-01-24,0,636
"","Kenya",-0.0236,37.9062,2020-01-24,0,637
"","Korea, South",36,128,2020-01-24,0,638
"","Kuwait",29.5,47.75,2020-01-24,0,639
"","Kyrgyzstan",41.2044,74.7661,2020-01-24,0,640
"","Latvia",56.8796,24.6032,2020-01-24,0,641
"","Lebanon",33.8547,35.8623,2020-01-24,0,642
"","Liberia",6.4281,-9.4295,2020-01-24,0,643
"","Libya",26.3351,17.228331,2020-01-24,0,644
"","Liechtenstein",47.14,9.55,2020-01-24,0,645
"","Lithuania",55.1694,23.8813,2020-01-24,0,646
"","Luxembourg",49.8153,6.1296,2020-01-24,0,647
"","Madagascar",-18.7669,46.8691,2020-01-24,0,648
"","Malaysia",2.5,112.5,2020-01-24,0,649
"","Maldives",3.2028,73.2207,2020-01-24,0,650
"","Mali",17.570692,-3.996166,2020-01-24,0,651
"","Malta",35.9375,14.3754,2020-01-24,0,652
"","Mauritania",21.0079,10.9408,2020-01-24,0,653
"","Mauritius",-20.2,57.5,2020-01-24,0,654
"","Mexico",23.6345,-102.5528,2020-01-24,0,655
"","Moldova",47.4116,28.3699,2020-01-24,0,656
"","Monaco",43.7333,7.4167,2020-01-24,0,657
"","Mongolia",46.8625,103.8467,2020-01-24,0,658
"","Montenegro",42.5,19.3,2020-01-24,0,659
"","Morocco",31.7917,-7.0926,2020-01-24,0,660
"","Mozambique",-18.6657,35.5296,2020-01-24,0,661
"","Namibia",-22.9576,18.4904,2020-01-24,0,662
"","Nepal",28.1667,84.25,2020-01-24,0,663
"Aruba","Netherlands",12.5186,-70.0358,2020-01-24,0,664
"Curacao","Netherlands",12.1696,-68.99,2020-01-24,0,665
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-01-24,0,666
"","Netherlands",52.1326,5.2913,2020-01-24,0,667
"","New Zealand",-40.9006,174.886,2020-01-24,0,668
"","Nicaragua",12.8654,-85.2072,2020-01-24,0,669
"","Niger",17.6078,8.0817,2020-01-24,0,670
"","Nigeria",9.082,8.6753,2020-01-24,0,671
"","North Macedonia",41.6086,21.7453,2020-01-24,0,672
"","Norway",60.472,8.4689,2020-01-24,0,673
"","Oman",21,57,2020-01-24,0,674
"","Pakistan",30.3753,69.3451,2020-01-24,0,675
"","Panama",8.538,-80.7821,2020-01-24,0,676
"","Papua New Guinea",-6.315,143.9555,2020-01-24,0,677
"","Paraguay",-23.4425,-58.4438,2020-01-24,0,678
"","Peru",-9.19,-75.0152,2020-01-24,0,679
"","Philippines",13,122,2020-01-24,0,680
"","Poland",51.9194,19.1451,2020-01-24,0,681
"","Portugal",39.3999,-8.2245,2020-01-24,0,682
"","Qatar",25.3548,51.1839,2020-01-24,0,683
"","Romania",45.9432,24.9668,2020-01-24,0,684
"","Russia",60,90,2020-01-24,0,685
"","Rwanda",-1.9403,29.8739,2020-01-24,0,686
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-01-24,0,687
"","Saint Lucia",13.9094,-60.9789,2020-01-24,0,688
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-01-24,0,689
"","San Marino",43.9424,12.4578,2020-01-24,0,690
"","Saudi Arabia",24,45,2020-01-24,0,691
"","Senegal",14.4974,-14.4524,2020-01-24,0,692
"","Serbia",44.0165,21.0059,2020-01-24,0,693
"","Seychelles",-4.6796,55.492,2020-01-24,0,694
"","Singapore",1.2833,103.8333,2020-01-24,0,695
"","Slovakia",48.669,19.699,2020-01-24,0,696
"","Slovenia",46.1512,14.9955,2020-01-24,0,697
"","Somalia",5.1521,46.1996,2020-01-24,0,698
"","South Africa",-30.5595,22.9375,2020-01-24,0,699
"","Spain",40,-4,2020-01-24,0,700
"","Sri Lanka",7,81,2020-01-24,0,701
"","Sudan",12.8628,30.2176,2020-01-24,0,702
"","Suriname",3.9193,-56.0278,2020-01-24,0,703
"","Sweden",63,16,2020-01-24,0,704
"","Switzerland",46.8182,8.2275,2020-01-24,0,705
"","Syria",34.8021,38.9968,2020-01-24,0,706
"","Taiwan*",23.7,121,2020-01-24,0,707
"","Tanzania",-6.369,34.8888,2020-01-24,0,708
"","Thailand",15,101,2020-01-24,0,709
"","Timor-Leste",-8.8742,125.7275,2020-01-24,0,710
"","Togo",8.6195,0.8248,2020-01-24,0,711
"","Trinidad and Tobago",10.6918,-61.2225,2020-01-24,0,712
"","Tunisia",34,9,2020-01-24,0,713
"","Turkey",38.9637,35.2433,2020-01-24,0,714
"","Uganda",1,32,2020-01-24,0,715
"","Ukraine",48.3794,31.1656,2020-01-24,0,716
"","United Arab Emirates",24,54,2020-01-24,0,717
"Bermuda","United Kingdom",32.3078,-64.7505,2020-01-24,0,718
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-01-24,0,719
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-01-24,0,720
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-01-24,0,721
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-01-24,0,722
"Montserrat","United Kingdom",16.7425,-62.1874,2020-01-24,0,723
"","United Kingdom",55.3781,-3.436,2020-01-24,0,724
"","Uruguay",-32.5228,-55.7658,2020-01-24,0,725
"","US",37.0902,-95.7129,2020-01-24,0,726
"","Uzbekistan",41.3775,64.5853,2020-01-24,0,727
"","Venezuela",6.4238,-66.5897,2020-01-24,0,728
"","Vietnam",16,108,2020-01-24,0,729
"","Zambia",-15.4167,28.2833,2020-01-24,0,730
"","Zimbabwe",-20,30,2020-01-24,0,731
"","West Bank and Gaza",31.9522,35.2332,2020-01-24,0,732
"","Laos",19.85627,102.495496,2020-01-24,0,733
"","Kosovo",42.602636,20.902977,2020-01-24,0,734
"","Burma",21.9162,95.956,2020-01-24,0,735
"Anguilla","United Kingdom",18.2206,-63.0686,2020-01-24,0,736
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-01-24,0,737
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-01-24,0,738
"","MS Zaandam",0,0,2020-01-24,0,739
"","Botswana",-22.3285,24.6849,2020-01-24,0,740
"","Burundi",-3.3731,29.9189,2020-01-24,0,741
"","Sierra Leone",8.460555,-11.779889,2020-01-24,0,742
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-01-24,0,743
"","Malawi",-13.254308,34.301525,2020-01-24,0,744
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-01-24,0,745
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-01-24,0,746
"","South Sudan",6.877,31.307,2020-01-24,0,747
"","Western Sahara",24.2155,-12.8858,2020-01-24,0,748
"","Sao Tome and Principe",0.18636,6.613081,2020-01-24,0,749
"","Yemen",15.552727,48.516388,2020-01-24,0,750
"","Afghanistan",33,65,2020-01-25,0,751
"","Albania",41.1533,20.1683,2020-01-25,0,752
"","Algeria",28.0339,1.6596,2020-01-25,0,753
"","Andorra",42.5063,1.5218,2020-01-25,0,754
"","Angola",-11.2027,17.8739,2020-01-25,0,755
"","Antigua and Barbuda",17.0608,-61.7964,2020-01-25,0,756
"","Argentina",-38.4161,-63.6167,2020-01-25,0,757
"","Armenia",40.0691,45.0382,2020-01-25,0,758
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-25,0,759
"New South Wales","Australia",-33.8688,151.2093,2020-01-25,0,760
"Northern Territory","Australia",-12.4634,130.8456,2020-01-25,0,761
"Queensland","Australia",-28.0167,153.4,2020-01-25,0,762
"South Australia","Australia",-34.9285,138.6007,2020-01-25,0,763
"Tasmania","Australia",-41.4545,145.9707,2020-01-25,0,764
"Victoria","Australia",-37.8136,144.9631,2020-01-25,0,765
"Western Australia","Australia",-31.9505,115.8605,2020-01-25,0,766
"","Austria",47.5162,14.5501,2020-01-25,0,767
"","Azerbaijan",40.1431,47.5769,2020-01-25,0,768
"","Bahamas",25.0343,-77.3963,2020-01-25,0,769
"","Bahrain",26.0275,50.55,2020-01-25,0,770
"","Bangladesh",23.685,90.3563,2020-01-25,0,771
"","Barbados",13.1939,-59.5432,2020-01-25,0,772
"","Belarus",53.7098,27.9534,2020-01-25,0,773
"","Belgium",50.8333,4,2020-01-25,0,774
"","Belize",13.1939,-59.5432,2020-01-25,0,775
"","Benin",9.3077,2.3158,2020-01-25,0,776
"","Bhutan",27.5142,90.4336,2020-01-25,0,777
"","Bolivia",-16.2902,-63.5887,2020-01-25,0,778
"","Bosnia and Herzegovina",43.9159,17.6791,2020-01-25,0,779
"","Brazil",-14.235,-51.9253,2020-01-25,0,780
"","Brunei",4.5353,114.7277,2020-01-25,0,781
"","Bulgaria",42.7339,25.4858,2020-01-25,0,782
"","Burkina Faso",12.2383,-1.5616,2020-01-25,0,783
"","Cabo Verde",16.5388,-23.0418,2020-01-25,0,784
"","Cambodia",11.55,104.9167,2020-01-25,0,785
"","Cameroon",3.848,11.5021,2020-01-25,0,786
"","Canada",56.1304,-106.3468,2020-01-25,0,787
"","Central African Republic",6.6111,20.9394,2020-01-25,0,788
"","Chad",15.4542,18.7322,2020-01-25,0,789
"","Chile",-35.6751,-71.543,2020-01-25,0,790
"Anhui","China",31.8257,117.2264,2020-01-25,0,791
"Beijing","China",40.1824,116.4142,2020-01-25,2,792
"Chongqing","China",30.0572,107.874,2020-01-25,0,793
"Fujian","China",26.0789,117.9874,2020-01-25,0,794
"Gansu","China",37.8099,101.0583,2020-01-25,0,795
"Guangdong","China",23.3417,113.4244,2020-01-25,2,796
"Guangxi","China",23.8298,108.7881,2020-01-25,0,797
"Guizhou","China",26.8154,106.8748,2020-01-25,0,798
"Hainan","China",19.1959,109.7453,2020-01-25,0,799
"Hebei","China",39.549,116.1306,2020-01-25,0,800
"Heilongjiang","China",47.862,127.7615,2020-01-25,0,801
"Henan","China",33.882,113.614,2020-01-25,0,802
"Hong Kong","China",22.3,114.2,2020-01-25,0,803
"Hubei","China",30.9756,112.2707,2020-01-25,32,804
"Hunan","China",27.6104,111.7088,2020-01-25,0,805
"Inner Mongolia","China",44.0935,113.9448,2020-01-25,0,806
"Jiangsu","China",32.9711,119.455,2020-01-25,1,807
"Jiangxi","China",27.614,115.7221,2020-01-25,0,808
"Jilin","China",43.6661,126.1923,2020-01-25,0,809
"Liaoning","China",41.2956,122.6085,2020-01-25,0,810
"Macau","China",22.1667,113.55,2020-01-25,0,811
"Ningxia","China",37.2692,106.1655,2020-01-25,0,812
"Qinghai","China",35.7452,95.9956,2020-01-25,0,813
"Shaanxi","China",35.1917,108.8701,2020-01-25,0,814
"Shandong","China",36.3427,118.1498,2020-01-25,0,815
"Shanghai","China",31.202,121.4491,2020-01-25,1,816
"Shanxi","China",37.5777,112.2922,2020-01-25,0,817
"Sichuan","China",30.6171,102.7103,2020-01-25,0,818
"Tianjin","China",39.3054,117.323,2020-01-25,0,819
"Tibet","China",31.6927,88.0924,2020-01-25,0,820
"Xinjiang","China",41.1129,85.2401,2020-01-25,0,821
"Yunnan","China",24.974,101.487,2020-01-25,0,822
"Zhejiang","China",29.1832,120.0934,2020-01-25,1,823
"","Colombia",4.5709,-74.2973,2020-01-25,0,824
"","Congo (Brazzaville)",-4.0383,21.7587,2020-01-25,0,825
"","Congo (Kinshasa)",-4.0383,21.7587,2020-01-25,0,826
"","Costa Rica",9.7489,-83.7534,2020-01-25,0,827
"","Cote d'Ivoire",7.54,-5.5471,2020-01-25,0,828
"","Croatia",45.1,15.2,2020-01-25,0,829
"","Diamond Princess",0,0,2020-01-25,0,830
"","Cuba",22,-80,2020-01-25,0,831
"","Cyprus",35.1264,33.4299,2020-01-25,0,832
"","Czechia",49.8175,15.473,2020-01-25,0,833
"Faroe Islands","Denmark",61.8926,-6.9118,2020-01-25,0,834
"Greenland","Denmark",71.7069,-42.6043,2020-01-25,0,835
"","Denmark",56.2639,9.5018,2020-01-25,0,836
"","Djibouti",11.8251,42.5903,2020-01-25,0,837
"","Dominica",15.415,-61.371,2020-01-25,0,838
"","Dominican Republic",18.7357,-70.1627,2020-01-25,0,839
"","Ecuador",-1.8312,-78.1834,2020-01-25,0,840
"","Egypt",26,30,2020-01-25,0,841
"","El Salvador",13.7942,-88.8965,2020-01-25,0,842
"","Equatorial Guinea",1.5,10,2020-01-25,0,843
"","Eritrea",15.1794,39.7823,2020-01-25,0,844
"","Estonia",58.5953,25.0136,2020-01-25,0,845
"","Eswatini",-26.5225,31.4659,2020-01-25,0,846
"","Ethiopia",9.145,40.4897,2020-01-25,0,847
"","Fiji",-17.7134,178.065,2020-01-25,0,848
"","Finland",64,26,2020-01-25,0,849
"French Guiana","France",3.9339,-53.1258,2020-01-25,0,850
"French Polynesia","France",-17.6797,149.4068,2020-01-25,0,851
"Guadeloupe","France",16.25,-61.5833,2020-01-25,0,852
"Martinique","France",14.6415,-61.0242,2020-01-25,0,853
"Mayotte","France",-12.8275,45.1662,2020-01-25,0,854
"New Caledonia","France",-20.9043,165.618,2020-01-25,0,855
"Reunion","France",-21.1351,55.2471,2020-01-25,0,856
"Saint Barthelemy","France",17.9,-62.8333,2020-01-25,0,857
"St Martin","France",18.0708,-63.0501,2020-01-25,0,858
"","France",46.2276,2.2137,2020-01-25,0,859
"","Gabon",-0.8037,11.6094,2020-01-25,0,860
"","Gambia",13.4432,-15.3101,2020-01-25,0,861
"","Georgia",42.3154,43.3569,2020-01-25,0,862
"","Germany",51,9,2020-01-25,0,863
"","Ghana",7.9465,-1.0232,2020-01-25,0,864
"","Grenada",12.1165,-61.679,2020-01-25,0,865
"","Greece",39.0742,21.8243,2020-01-25,0,866
"","Guatemala",15.7835,-90.2308,2020-01-25,0,867
"","Guinea",9.9456,-9.6966,2020-01-25,0,868
"","Guinea-Bissau",11.8037,-15.1804,2020-01-25,0,869
"","Guyana",5,-58.75,2020-01-25,0,870
"","Haiti",18.9712,-72.2852,2020-01-25,0,871
"","Holy See",41.9029,12.4534,2020-01-25,0,872
"","Honduras",15.2,-86.2419,2020-01-25,0,873
"","Hungary",47.1625,19.5033,2020-01-25,0,874
"","Iceland",64.9631,-19.0208,2020-01-25,0,875
"","India",21,78,2020-01-25,0,876
"","Indonesia",-0.7893,113.9213,2020-01-25,0,877
"","Iran",32,53,2020-01-25,0,878
"","Iraq",33,44,2020-01-25,0,879
"","Ireland",53.1424,-7.6921,2020-01-25,0,880
"","Israel",31,35,2020-01-25,0,881
"","Italy",43,12,2020-01-25,0,882
"","Jamaica",18.1096,-77.2975,2020-01-25,0,883
"","Japan",36,138,2020-01-25,0,884
"","Jordan",31.24,36.51,2020-01-25,0,885
"","Kazakhstan",48.0196,66.9237,2020-01-25,0,886
"","Kenya",-0.0236,37.9062,2020-01-25,0,887
"","Korea, South",36,128,2020-01-25,0,888
"","Kuwait",29.5,47.75,2020-01-25,0,889
"","Kyrgyzstan",41.2044,74.7661,2020-01-25,0,890
"","Latvia",56.8796,24.6032,2020-01-25,0,891
"","Lebanon",33.8547,35.8623,2020-01-25,0,892
"","Liberia",6.4281,-9.4295,2020-01-25,0,893
"","Libya",26.3351,17.228331,2020-01-25,0,894
"","Liechtenstein",47.14,9.55,2020-01-25,0,895
"","Lithuania",55.1694,23.8813,2020-01-25,0,896
"","Luxembourg",49.8153,6.1296,2020-01-25,0,897
"","Madagascar",-18.7669,46.8691,2020-01-25,0,898
"","Malaysia",2.5,112.5,2020-01-25,0,899
"","Maldives",3.2028,73.2207,2020-01-25,0,900
"","Mali",17.570692,-3.996166,2020-01-25,0,901
"","Malta",35.9375,14.3754,2020-01-25,0,902
"","Mauritania",21.0079,10.9408,2020-01-25,0,903
"","Mauritius",-20.2,57.5,2020-01-25,0,904
"","Mexico",23.6345,-102.5528,2020-01-25,0,905
"","Moldova",47.4116,28.3699,2020-01-25,0,906
"","Monaco",43.7333,7.4167,2020-01-25,0,907
"","Mongolia",46.8625,103.8467,2020-01-25,0,908
"","Montenegro",42.5,19.3,2020-01-25,0,909
"","Morocco",31.7917,-7.0926,2020-01-25,0,910
"","Mozambique",-18.6657,35.5296,2020-01-25,0,911
"","Namibia",-22.9576,18.4904,2020-01-25,0,912
"","Nepal",28.1667,84.25,2020-01-25,0,913
"Aruba","Netherlands",12.5186,-70.0358,2020-01-25,0,914
"Curacao","Netherlands",12.1696,-68.99,2020-01-25,0,915
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-01-25,0,916
"","Netherlands",52.1326,5.2913,2020-01-25,0,917
"","New Zealand",-40.9006,174.886,2020-01-25,0,918
"","Nicaragua",12.8654,-85.2072,2020-01-25,0,919
"","Niger",17.6078,8.0817,2020-01-25,0,920
"","Nigeria",9.082,8.6753,2020-01-25,0,921
"","North Macedonia",41.6086,21.7453,2020-01-25,0,922
